datetime,high,moderately_high,normal,moderately_low,low,very_low,2018_2019,2019_2020,high_change,high_pct_change,moderately_high_change,moderately_high_pct_change,normal_change,normal_pct_change,moderately_low_change,moderately_low_pct_change,low_change,low_pct_change,very_low_change,very_low_pct_change,2018_2019_change,2018_2019_pct_change,2019_2020_change,2019_2020_pct_change
2014-12-03,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,72.1752522795859,78.88591111940892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31651635938123945,0.004404702578301833,0.6870134630286486,0.008785462245868292
2014-12-10,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,74.40735137187269,79.63820725233953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.232099092286788,0.03092610031538623,0.7522961329306099,0.009536508132508725
2014-12-15,98.3,85.7,82.69399999999999,79.946,76.57,58.36,72.28736613306177,68.0609766986763,4.054999999999993,0.04302615523369924,-1.3387499999999903,-0.015381080265973401,-3.1129999999999995,-0.036279091449415546,0.2510000000000048,0.003149507497333559,4.222499999999997,0.058364145271087464,-5.864500000000007,-0.09131250535231894,-2.1199852388109264,-0.02849161003212808,-11.577230553663227,-0.1453728173084048
2014-12-17,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,76.85649738962982,80.61148413016073,-4.054999999999993,-0.04125127161749742,1.3387499999999903,0.015621353558926465,3.1129999999999995,0.03764481098991457,-0.2510000000000048,-0.003139619242989111,-4.222499999999997,-0.055145618388402706,5.864500000000007,0.10048834818368757,4.569131256568056,0.0632078812798007,12.550507431484434,0.18440093046341088
2014-12-24,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,77.60588998917888,81.51935345492373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7493925995490542,0.009750543220177654,0.9078693247629985,0.011262282720128303
2014-12-31,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,78.51332222289521,82.06571726328555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9074322337163352,0.011692826843978876,0.5463638083618179,0.0067022588527265725
2015-01-07,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,79.48603712651351,82.55382307928146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9727149036182965,0.012389170093411783,0.4881058159959082,0.0059477432510575134
2015-01-14,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,80.6555991050873,82.90524428081976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.169561978573796,0.014714055711599672,0.3514212015383009,0.004256873739218792
2015-01-15,97.4,87.1225,84.48,81.712,77.97500000000001,58.976,72.28736613306177,68.0609766986763,3.155000000000001,0.033476577006737784,0.0837500000000091,0.0009622151053412242,-1.326999999999984,-0.015464938757909996,2.01700000000001,0.025308990526381914,5.627500000000012,0.07778430491723998,-5.248500000000007,-0.08172115002841607,-8.368232972025538,-0.10375266026010732,-14.844267582143459,-0.17905100830367737
2015-01-21,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,80.58763144732708,83.06487617522856,-3.155000000000001,-0.03239219712525665,-0.0837500000000091,-0.0009612901374502769,1.326999999999984,0.01570785984848455,-2.01700000000001,-0.024684256902291146,-5.627500000000012,-0.07217056748958017,5.248500000000007,0.08899382799782973,8.300265314265317,0.11482318084444709,15.003899476552263,0.2204479013426217
2015-01-28,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,80.24479596277733,82.76859088715122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3428354845497523,-0.00425419482360434,-0.29628528807734256,-0.003566914220787143
2015-02-04,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,80.87411340764298,82.6715254539971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6293174448656487,0.0078424704968727,-0.09706543315411409,-0.0011727327010611077
2015-02-11,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,82.47230559907388,82.43421623643378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.598192191430897,0.01976148020782942,-0.2373092175633218,-0.0028705073029694494
2015-02-15,98.7,88.13749999999999,86.318,84.346,81.0825,63.934,72.28736613306177,68.0609766986763,4.454999999999998,0.04727041222346018,1.0987499999999955,0.012623687725294763,0.5110000000000099,0.005955225098185579,4.6510000000000105,0.0583599974904323,8.735,0.12073672207056219,-0.29050000000000864,-0.004523195976613437,-10.18493946601211,-0.12349526779964892,-14.373239537757485,-0.1743601163930869
2015-02-18,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,84.42104480994969,81.7817329660936,-4.454999999999998,-0.04513677811550154,-1.0987499999999955,-0.012466316834491509,-0.5110000000000099,-0.005919970342223024,-4.6510000000000105,-0.05514191544353031,-8.735,-0.10772978139549227,0.29050000000000864,0.004543748240372958,12.133678676887925,0.16785337917213727,13.7207562674173,0.20159505391999688
2015-02-25,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,84.27196554223954,81.04076997958785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14907926771014957,-0.0017659017137937605,-0.7409629865057497,-0.00906025049399417
2015-03-04,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,86.00162847635681,80.43742823121119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7296629341172718,0.02052477265705055,-0.6033417483766641,-0.007444916287550507
2015-03-11,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,88.93188685336283,79.90036821798606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9302583770060124,0.034072126643643674,-0.5370600132251298,-0.006676742718344952
2015-03-15,94.56,90.5925,87.9,84.93,80.3075,65.975,72.28736613306177,68.0609766986763,0.3149999999999977,0.003342352379436475,3.553750000000008,0.04082951558932102,2.0930000000000177,0.024391949374759747,5.235000000000014,0.06568793525315275,7.960000000000008,0.11002453436538939,1.7504999999999882,0.027255953724824478,-16.64452072030106,-0.18716032358276302,-11.839391519309757,-0.14817693314014835
2015-03-18,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,92.04918897756286,79.65519136158233,-0.3149999999999977,-0.003331218274111647,-3.553750000000008,-0.03922786102602316,-2.0930000000000177,-0.023811149032992196,-5.235000000000014,-0.06163899682091145,-7.960000000000008,-0.09911901130031453,-1.7504999999999882,-0.026532777567260135,19.761822844501097,0.2733786538594427,11.594214662906026,0.17035040085064668
2015-03-25,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,91.62836396196808,79.8232528690344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4208250155947866,-0.004571740612482333,0.16806150745208015,0.002109862578688615
2015-04-01,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,90.7193082472212,80.36771220926421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9090557147468701,-0.00992111694937814,0.5444593402298068,0.006820811238087421
2015-04-08,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,90.15265092597738,80.52868659760213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5666573212438237,-0.006246270305540813,0.16097438833791955,0.002002973382130957
2015-04-15,93.9,90.3025,88.99799999999999,84.1,79.7,69.59899999999999,89.61721439378282,80.24901076929898,-0.34499999999999886,-0.003660671653668568,3.2637500000000017,0.03749766626933404,3.1910000000000025,0.03718810819630103,4.405000000000001,0.055273229186272754,7.352500000000006,0.10162756142230212,5.374499999999983,0.08368301816285029,-0.5354365321945664,-0.005939221162051034,-0.27967582830315507,-0.0034729962715110974
2015-04-22,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,89.19626449503183,79.7720195542046,0.34499999999999886,0.003674121405750741,-3.2637500000000017,-0.036142410232274824,-3.1910000000000025,-0.0358547383087261,-4.405000000000001,-0.05237812128418551,-7.352500000000006,-0.09225219573400256,-5.374499999999983,-0.07722093708242916,-0.4209498987509903,-0.004697199099509053,-0.4769912150943725,-0.0059438890339176265
2015-04-29,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,88.93357277597148,79.28622407659834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26269171906034217,-0.0029450977633146413,-0.48579547760625985,-0.006089797905594718
2015-05-06,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,88.57618840372477,78.75253590859053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35738437224671316,-0.004018554085834181,-0.5336881680078136,-0.006731158839046514
2015-05-13,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,88.07418933660195,78.13417696068117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5019990671228243,-0.005667426835243128,-0.618358947909357,-0.007851924268535315
2015-05-15,93.5,89.8475,88.47,85.01,77.74,69.19,72.28736613306177,68.0609766986763,-0.7450000000000045,-0.007904928643429399,2.8087500000000034,0.03227010957763077,2.663000000000011,0.031034764063538,5.315000000000012,0.06669176234393648,5.392499999999998,0.07453609316147758,4.965499999999992,0.07731473191694738,-15.78682320354018,-0.17924460415078136,-10.073200262004875,-0.12892181953966098
2015-05-20,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,87.62779449477584,77.60345476763304,0.7450000000000045,0.007967914438502754,-2.8087500000000034,-0.031261303876012225,-2.663000000000011,-0.030100599073132228,-5.315000000000012,-0.06252205622867912,-5.392499999999998,-0.06936583483406222,-4.965499999999992,-0.07176615117791574,15.340428361714075,0.21221451523737134,9.54247806895674,0.1402048358959611
2015-05-27,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,87.40188086521549,77.00048766872494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22591362956035255,-0.0025781047082478192,-0.6029670989080955,-0.007769848658330414
2015-06-03,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,87.15679767117891,76.4623973694612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24508319403658163,-0.0028040951934951153,-0.5380902992637431,-0.006988141446307994
2015-06-10,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,87.16719419393229,76.14581856850184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010396522753381987,0.00011928527700844072,-0.31657880095936264,-0.0041403201030916215
2015-06-15,95.6,89.345,88.3,84.658,76.055,67.869,72.28736613306177,68.0609766986763,1.3549999999999898,0.014377420552814435,2.3062500000000057,0.026496818945584755,2.493000000000009,0.02905357371776196,4.963000000000008,0.06227492314448857,3.7075000000000102,0.051245723763779116,3.6444999999999936,0.05674625726942195,-14.879828060870523,-0.17070445135317103,-8.084841869825539,-0.1061757824896492
2015-06-17,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,87.16591414158128,75.68690419026699,-1.3549999999999898,-0.014173640167363888,-2.3062500000000057,-0.025812860260786885,-2.493000000000009,-0.02823329558323906,-4.963000000000008,-0.058624111129485845,-3.7075000000000102,-0.04874761685622264,-3.6444999999999936,-0.0536990378523331,14.878548008519516,0.20582501209315152,7.625927491590687,0.1120455194957406
2015-06-24,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,87.00547050665722,75.38777781038615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16044363492406433,-0.0018406694463556361,-0.2991263798808319,-0.003952155040307437
2015-07-01,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,87.16878645417381,75.01718704437161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16331594751659395,0.001877076769605024,-0.3705907660145442,-0.004915793737104823
2015-07-08,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,86.79928841577599,74.55764825035577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3694980383978219,-0.004238880147678481,-0.45953879401584175,-0.006125780132811842
2015-07-15,93.93,88.73,87.1,83.79,74.555,66.91499999999999,86.95461184129599,74.10079444419814,-0.3149999999999977,-0.003342352379436586,1.6912500000000108,0.0194310005600955,1.2930000000000064,0.015068700688755099,4.095000000000013,0.05138339920948631,2.2075000000000102,0.030512457237637847,2.690499999999986,0.04189211282298788,0.15532342551999534,0.001789455056082856,-0.45685380615762483,-0.006127524363745529
2015-07-22,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,86.64924130360532,73.89336352175496,0.3149999999999977,0.0033535611625679085,-1.6912500000000108,-0.01906063338217079,-1.2930000000000064,-0.014845005740528161,-4.095000000000013,-0.048872180451127956,-2.2075000000000102,-0.02960901347998135,-2.690499999999986,-0.04020772621983093,-0.30537053769066347,-0.003511838316845206,-0.20743092244318007,-0.0027993076727319544
2015-07-29,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,86.25514128343669,73.88680715605463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39410002016863643,-0.004548222399175628,-0.006556365700333799,-8.872739563958731e-05
2015-08-05,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,85.66066623915,73.88921115681141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.594475044286682,-0.006892053452596136,0.0024040007567833754,3.25362652591199e-05
2015-08-12,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,85.2483957197547,73.5420359825838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4122705193953067,-0.004812833444982956,-0.34717517422761546,-0.004698590887522447
2015-08-15,93.6,87.8075,86.03,82.1,73.205,65.50999999999999,72.28736613306177,68.0609766986763,-0.6450000000000102,-0.006843864395989274,0.7687500000000114,0.008832272981861733,0.2230000000000132,0.002598855571223968,2.405000000000001,0.030177551916682477,0.8575000000000017,0.011852517364110637,1.2854999999999848,0.020015726085839347,-12.96102958669293,-0.15203839881399028,-5.4810592839074985,-0.07452961031981109
2015-08-19,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,84.92710257964892,73.11730836835785,0.6450000000000102,0.0068910256410257276,-0.7687500000000114,-0.008754946900891292,-0.2230000000000132,-0.002592119028246076,-2.405000000000001,-0.02929354445797805,-0.8575000000000017,-0.011713680759510958,-1.2854999999999848,-0.019622958326972806,12.63973644658715,0.17485401838159054,5.056331669681555,0.07429120055192939
2015-08-26,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,84.49684888576127,72.6041322587554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.43025369388765,-0.005066152980836014,-0.5131761096024547,-0.007018531193970112
2015-09-02,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,84.49553761262119,72.15458411723532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013112731400752864,-1.5518604035147376e-05,-0.4495481415200828,-0.006191770737207225
2015-09-09,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,83.00424540289491,71.79342202951364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4912922097262822,-0.017649360568167127,-0.3611620877216808,-0.0050053935192097
2015-09-15,93.7,86.92500000000001,83.952,81.506,71.02250000000001,64.137,72.28736613306177,68.0609766986763,-0.5450000000000017,-0.005782800148549039,-0.11374999999998181,-0.0013068891729256515,-1.8549999999999898,-0.021618282890673135,1.811000000000007,0.02272413576761423,-1.3249999999999886,-0.018314385431424607,-0.08750000000000568,-0.0013624084266908865,-10.716879269833143,-0.12911242332020978,-3.7324453308373364,-0.051988681209581555
2015-09-16,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,82.21382868653517,71.3249540898297,0.5450000000000017,0.005816435432230538,0.11374999999998181,0.0013085993672703466,1.8549999999999898,0.022095959595959558,-1.811000000000007,-0.022219223124678056,1.3249999999999886,0.01865605969939077,0.08750000000000568,0.0013642671157054753,9.9264625534734,0.1373194665192452,3.2639773911534036,0.04795666400151566
2015-09-23,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,81.45194777136642,70.8384405340753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7618809151687458,-0.009267065253385054,-0.48651355575439936,-0.006821084737631433
2015-09-30,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,80.64841832360598,69.91767702343495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8035294477604396,-0.00986507345430121,-0.9207635106403558,-0.012998077084961257
2015-10-07,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,80.0221292952781,69.04043529272924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.626289028327875,-0.00776567031748665,-0.8772417307057054,-0.012546780271485147
2015-10-14,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,79.10736017613522,68.0609766986763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.914769119142889,-0.011431451864614028,-0.979458594052943,-0.014186738393233922
2015-10-15,90.99,85.84,81.66,77.76,69.23,62.17,72.28736613306177,68.0609766986763,-3.2550000000000097,-0.03453764125417802,-1.1987499999999898,-0.01377260128391078,-4.146999999999991,-0.04832939037607642,-1.934999999999988,-0.024280067758328472,-3.1174999999999926,-0.043090638930163294,-2.0545000000000044,-0.031989349858698835,-6.81999404307345,-0.08621187747750025,0.0,0.0
2015-10-21,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,78.20373687868289,67.11979479199775,3.2550000000000097,0.03577316188592161,1.1987499999999898,0.013964934762348502,4.146999999999991,0.050783737447954724,1.934999999999988,0.02488425925925908,3.1174999999999926,0.045031055900621064,2.0545000000000044,0.03304648544313982,5.916370745621123,0.08184515582889906,-0.9411819066785512,-0.01382851014385833
2015-10-28,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,77.39792831332186,66.14998342176102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8058085653610334,-0.010303964970511337,-0.9698113702367266,-0.014448962086998973
2015-11-04,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,76.82074958616845,65.20283834437404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5771787271534095,-0.007457289099740194,-0.9471450773869776,-0.01431814534779463
2015-11-11,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,76.76598832217606,64.2361802738313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054761263992389786,-0.0007128446973947433,-0.9666580705427492,-0.014825398634293552
2015-11-15,97.01,85.0475,81.622,76.466,70.88250000000001,59.78999999999999,72.28736613306177,68.0609766986763,2.7650000000000006,0.029338426441721133,-1.9912499999999937,-0.02287774123594366,-4.184999999999988,-0.04877224468866159,-3.228999999999999,-0.04051697095175355,-1.4649999999999892,-0.020249490307197804,-4.434500000000014,-0.06904685906468733,-4.47862218911429,-0.05834123010724679,3.8247964248450046,0.05954271266660549
2015-11-18,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,78.06321210717223,63.27820158264424,-2.7650000000000006,-0.02850221626636429,1.9912499999999937,0.023413386636879308,4.184999999999988,0.05127294111881575,3.228999999999999,0.042227918290482114,1.4649999999999892,0.020668006912848647,4.434500000000014,0.07416792105703318,5.775845974110467,0.07990118167369209,-4.782775116032056,-0.07027191421608081
2015-11-25,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,78.1001463006175,62.24260800988076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036934193445262054,0.0004731318690109898,-1.0355935727634815,-0.01636572384900903
2015-12-02,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,78.7892827773015,61.3302116707056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6891364766839985,0.008823753979044113,-0.9123963391751602,-0.01465870997934926
2015-12-09,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,79.50370809311539,60.47276392025711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.714425315813898,0.009067544349061096,-0.8574477504484932,-0.01398083794414906
2015-12-15,98.3,85.55250000000001,81.77,79.0,70.19999999999999,58.3,72.28736613306177,68.0609766986763,4.054999999999993,0.04302615523369924,-1.486249999999984,-0.017075727764932158,-4.036999999999992,-0.047047443681750845,-0.6949999999999932,-0.008720747851182598,-2.147500000000008,-0.029683126576592223,-5.924500000000009,-0.09224672827347835,-7.216341960053626,-0.0907673633486602,7.588212778419191,0.12548149425459454
2015-12-16,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,80.4611560308886,59.49670839221054,-4.054999999999993,-0.04125127161749742,1.486249999999984,0.017372373688670617,4.036999999999992,0.04937018466430221,0.6949999999999932,0.008797468354430293,2.147500000000008,0.03059116809116813,5.924500000000009,0.10162092624356789,8.173789897826836,0.11307356091493315,-8.564268306465756,-0.12583228630970145
2015-12-23,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,81.44130148230062,58.59614473208505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9801454514120138,0.01218159792578355,-0.900563660125492,-0.01513636106032712
2015-12-30,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,81.98766529066242,57.72102601503468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5463638083618036,0.006708682184807024,-0.8751187170503698,-0.01493474905305825
2016-01-06,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,82.50490010284128,56.69258200296348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5172348121788559,0.00630869058589667,-1.0284440120711977,-0.01781749360801932
2016-01-13,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,82.85185673154555,55.5328545729402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3469566287042767,0.004205285119693425,-1.1597274300232812,-0.020456422851981904
2016-01-15,97.4,86.7,83.882,81.4,77.01,58.512,72.28736613306177,68.0609766986763,3.155000000000001,0.033476577006737784,-0.33874999999999034,-0.0038919446798120205,-1.924999999999983,-0.02243406715069851,1.7050000000000125,0.02139406487232587,4.6625000000000085,0.064445903452089,-5.712500000000006,-0.08894580728538182,-10.564490598483786,-0.12751060767068356,12.528122125736097,0.2255983817522096
2016-01-20,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,83.11851349081516,55.11627558465611,-3.155000000000001,-0.03239219712525665,0.33874999999999034,0.003907151095732253,1.924999999999983,0.022948904413342408,-1.7050000000000125,-0.02094594594594612,-4.6625000000000085,-0.060544085183742435,5.712500000000006,0.09762954607601859,10.831147357753395,0.1498345829590213,-12.94470111402019,-0.1901927028072159
2016-01-27,94.245,87.03875,85.80699999999999,79.695,72.3475,64.2245,82.78257780064527,55.09819874779659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3359356901698902,-0.004041646993687031,-0.018076836859520995,-0.00032797638570036813
