datetime,high,moderately_high,normal,moderately_low,low,very_low,2024_2025,2025_2026
2022-09-01,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,80.86946151007464,91.51344023747782
2022-09-08,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,80.45129026154905,90.9297988069912
2022-09-15,93.7,85.88250000000001,82.348,75.676,67.525,63.808,79.90514499871058,90.3571158734609
2022-09-22,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,79.20224015405587,89.90279095121628
2022-09-29,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,78.71032540179594,89.60806670259139
2022-10-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,78.88840878253285,89.33266812238799
2022-10-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,79.2665549794973,88.64396873675068
2022-10-15,90.99,84.33,79.704,72.88,64.37,61.232,85.97902462508516,91.37486676528275
2022-10-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,78.77414069461261,87.83940900295161
2022-10-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,78.31703712214261,87.56663296902836
2022-11-03,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,78.07882250169685,88.51252921485336
2022-11-10,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,77.98753291451686,92.68037966977148
2022-11-15,97.01,84.6475,78.0,72.8,62.385,58.688,85.97902462508516,91.37486676528275
2022-11-17,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,77.76327398677613,96.07873133699285
2022-11-24,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,77.70314274706728,94.80820132663376
2022-12-01,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,78.97926127866614,93.23701511773046
2022-12-08,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,81.96474923150028,91.92489901635784
2022-12-15,98.3,85.32,81.214,74.308,60.36,58.1,85.97902462508516,92.83567187450242
2022-12-22,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.96395247696375,94.50785733598003
2022-12-29,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.84553764384198,94.30336116770746
2023-01-05,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.51700315392412,94.38575283000844
2023-01-12,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.23529797433277,94.61753596791004
2023-01-15,97.4,87.1225,83.71,77.81800000000001,61.4175,58.401,85.97902462508516,91.37486676528275
2023-01-19,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.1111990843567,94.06093174074007
2023-01-26,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.99246642360242,93.21956269665196
2023-02-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.86676965364282,93.23180124595926
2023-02-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.86458419840936,94.88072721959516
2023-02-15,99.9,88.0275,86.17000000000002,81.926,64.3775,59.101,85.97902462508516,91.37486676528275
2023-02-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.31082106304292,97.96065805930328
2023-02-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.9289908129706,98.85051298878489
2023-03-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.7726995429901,96.19221890518683
2023-03-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.42121777312104,94.26595866242648
2023-03-15,96.67,90.5925,86.456,82.588,72.83,64.63,85.97902462508516,91.37486676528275
2023-03-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.4491310317784,93.6148178860154
2023-03-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.51175993461118,93.36742435358916
2023-03-30,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.36705157736792,93.71163355285712
2023-04-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.42293678976608,93.96786256858428
2023-04-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.62999493598802,93.97638584399472
2023-04-15,96.3,90.3025,87.404,80.924,74.3575,67.85799999999999,85.97902462508516,91.37486676528275
2023-04-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.48875395957658,93.62371581089444
2023-04-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.18872217681331,92.99814486071467
2023-05-04,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.35506466762035,92.58756026392808
2023-05-11,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.459652437688,92.61569019486144
2023-05-15,96.3,89.8475,87.154,80.078,75.5225,68.881,85.97902462508516,91.37486676528275
2023-05-18,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.9191269168784,94.2075757869044
2023-05-25,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.92721310124216,95.02468627790124
2023-06-01,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.78556438132571,93.90220524921372
2023-06-08,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.53323796422973,94.70667132064564
2023-06-15,95.6,89.345,86.786,79.7,74.42750000000001,67.8,93.24619402971096,94.990936604939
2023-06-22,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.12611887502756,95.10139575659522
2023-06-29,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.2627722686961,94.98107083559944
2023-07-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.33820169503907,94.83136715210831
2023-07-13,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.2606804758298,94.55347090878097
2023-07-15,95.0,88.73,86.756,79.138,72.5425,66.716,85.97902462508516,91.37486676528275
2023-07-20,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.00913457846003,94.27495024967266
2023-07-27,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.7579945513479,94.15912112229996
2023-08-03,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.50888387552398,94.0558739729141
2023-08-10,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.33414111921536,93.76939201259822
2023-08-15,94.16,87.8075,85.54,77.592,70.95750000000001,65.376,85.97902462508516,91.37486676528275
2023-08-17,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.210288249057,93.35453016771184
2023-08-24,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.98050324165452,92.81160064614544
2023-08-31,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.59211662588191,92.2942409508104
2023-09-07,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.0194336923516,91.71312840423678
2023-09-14,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,90.42848659722746,91.06005193890466
2023-09-15,93.7,86.92500000000001,82.89,76.666,68.17500000000001,63.927,85.97902462508516,91.37486676528275
2023-09-21,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.95908203387206,90.51524916999531
2023-09-28,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.63126374885498,90.11343761493154
2023-10-05,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,89.39354866103403,90.12826748972992
2023-10-12,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,88.79236114710174,89.63866307585965
2023-10-15,90.99,85.84,80.598,74.02,64.6825,61.3,85.97902462508516,91.37486676528275
2023-10-19,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.90974944067956,88.3661037142124
2023-10-26,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,87.56379187722489,87.89257800670248
2023-11-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,88.20103940250904,87.20934225914878
2023-11-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,91.7064159345912,86.9751551204904
2023-11-15,97.01,85.0475,78.712,73.44,62.4975,58.709,85.97902462508516,91.37486676528275
2023-11-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,96.24454494763336,86.83984422075096
2023-11-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.01060570204002,86.59138918149706
2023-11-30,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.4908713534899,85.9335359354404
2023-12-07,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.0237752552768,85.24040319775811
2023-12-14,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.4002355296326,85.38620428261808
2023-12-15,98.3,85.64500000000001,81.50800000000001,76.45,60.4,58.133,85.97902462508516,91.37486676528275
2023-12-21,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.53105438224362,86.03434786328043
2023-12-28,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.34060756904324,87.74655837631914
2024-01-04,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.3086374810568,90.28337236972658
2024-01-11,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.64310579414136,91.79452100128816
2024-01-15,97.4,88.2,83.81,78.98,61.8,58.44,85.97902462508516,91.37486676528275
2024-01-18,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.21238378841797,92.6342977851348
2024-01-25,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.29805176032175,91.92046566431284
2024-02-01,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.12305923770072,91.23629329308766
2024-02-08,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.4760745727279,90.83566812800774
2024-02-15,99.9,89.55000000000001,86.3,82.418,64.715,59.32599999999999,97.47358252934598,90.2968285298068
2024-02-22,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,99.2033391258304,89.58817905996702
2024-02-29,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,97.02350363441204,88.87431571835602
2024-03-07,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.44176292556278,87.93438264323943
2024-03-14,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.81447483198532,86.95270737316399
2024-03-15,96.67,90.43,86.564,83.114,73.96000000000001,64.678,85.97902462508516,91.37486676528275
2024-03-21,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.26611289312436,86.16656790490397
2024-03-28,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.6172218867722,85.59110632114827
2024-04-04,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.9229358531424,85.33906089115372
2024-04-11,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.03061635457324,85.88957706445908
2024-04-15,96.3,90.1825,87.304,82.04,77.345,67.939,85.97902462508516,91.37486676528275
2024-04-18,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.7865010049972,86.98820541031299
2024-04-25,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.19817645615322,87.36354173626302
2024-05-02,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.59458494146416,87.0946058593928
2024-05-09,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,92.58756026392808,86.62535739998263
2024-05-15,96.3,89.795,86.874,80.56,76.485,69.06,85.97902462508516,91.37486676528275
2024-05-16,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.18381489319056,86.17737029791502
2024-05-23,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,95.84495006859208,85.73209940449466
2024-05-30,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,93.55680965996189,85.3289141347127
2024-06-06,96.64,88.39750000000001,85.739,79.11600000000001,69.28750000000001,64.29999999999998,94.63086724483404,85.38760921812529
